Regiao;Estado;Municipio;Revenda;CNPJ;Produto;Data da Coleta;Valor de Venda;Bandeira
SE;SP;JOSE BONIFACIO;AUTO POSTO EDUARDO LIMITADA; 46.603.957/0001-23;GASOLINA;06/02/2025;6,39;RAIZEN
SE;SP;JOSE BONIFACIO;AUTO POSTO JOSE BONIFACIO LIMITADA; 66.880.402/0001-36;DIESEL S10;06/02/2025;6,96;VIBRA
SE;SP;JOSE BONIFACIO;AUTO POSTO JOSE BONIFACIO LIMITADA; 66.880.402/0001-36;ETANOL;06/02/2025;3,89;VIBRA
SE;SP;JOSE BONIFACIO;AUTO POSTO CERRADAO J B LTDA; 01.458.549/0001-97;GASOLINA;06/02/2025;6,19;BRANCA
SE;SP;JOSE BONIFACIO;AUTO POSTO CERRADAO J B LTDA; 01.458.549/0001-97;DIESEL S10;06/02/2025;6,29;BRANCA
SE;SP;JOSE BONIFACIO;AUTO POSTO CERRADAO J B LTDA; 01.458.549/0001-97;ETANOL;06/02/2025;3,89;BRANCA
SE;SP;JUNDIAI;POSTO DE SERVICOS E LOJA DE CONV NACOES UNIDAS JDI LTDA; 02.609.288/0001-21;GASOLINA;06/02/2025;5,89;IPIRANGA
SE;SP;JUNDIAI;POSTO DE SERVICOS E LOJA DE CONV NACOES UNIDAS JDI LTDA; 02.609.288/0001-21;DIESEL S10;06/02/2025;5,99;IPIRANGA
SE;SP;JUNDIAI;POSTO DE SERVICOS E LOJA DE CONV NACOES UNIDAS JDI LTDA; 02.609.288/0001-21;ETANOL;06/02/2025;3,99;IPIRANGA
SE;SP;JUNDIAI;VIA VERDE POSTO DE SERVICOS LTDA; 02.505.136/0001-89;GASOLINA;06/02/2025;6,19;IPIRANGA
SE;SP;JUNDIAI;VIA VERDE POSTO DE SERVICOS LTDA; 02.505.136/0001-89;DIESEL S10;06/02/2025;6,59;IPIRANGA
SE;SP;JUNDIAI;VIA VERDE POSTO DE SERVICOS LTDA; 02.505.136/0001-89;ETANOL;06/02/2025;4,34;IPIRANGA
SE;SP;JUNDIAI;AUTO POSTO BATE BOLA LTDA; 00.649.778/0001-26;GASOLINA;06/02/2025;6,34;RAIZEN
SE;SP;JUNDIAI;AUTO POSTO BATE BOLA LTDA; 00.649.778/0001-26;ETANOL;06/02/2025;4,39;RAIZEN
SE;SP;MAUA;AUTO POSTO TREVISO DE MAUA LTDA; 05.407.709/0001-20;GASOLINA;06/02/2025;6,29;IPIRANGA
SE;SP;MAUA;AUTO POSTO TREVISO DE MAUA LTDA; 05.407.709/0001-20;DIESEL S10;06/02/2025;6,39;IPIRANGA
SE;SP;MAUA;AUTO POSTO TREVISO DE MAUA LTDA; 05.407.709/0001-20;ETANOL;06/02/2025;4,39;IPIRANGA
SE;SP;MAUA;K.L.L. POSTO DE ABASTECIMENTO E SERVICOS LTDA; 03.275.498/0001-93;GASOLINA;06/02/2025;6,29;IPIRANGA
SE;SP;MAUA;K.L.L. POSTO DE ABASTECIMENTO E SERVICOS LTDA; 03.275.498/0001-93;DIESEL S10;06/02/2025;6,49;IPIRANGA
SE;SP;MAUA;K.L.L. POSTO DE ABASTECIMENTO E SERVICOS LTDA; 03.275.498/0001-93;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO CAPELA BANDEIRANTES LTDA; 07.551.516/0001-73;GASOLINA;06/02/2025;6,19;RAIZEN
SE;SP;MOGI GUACU;AUTO POSTO CAPELA BANDEIRANTES LTDA; 07.551.516/0001-73;ETANOL;06/02/2025;4,19;RAIZEN
SE;SP;MOGI GUACU;AUTO POSTO IGACABA LTDA; 05.062.147/0001-20;GASOLINA;06/02/2025;5,39;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO IGACABA LTDA; 05.062.147/0001-20;ETANOL;06/02/2025;3,77;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;GASOLINA;06/02/2025;6,29;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;DIESEL S10;06/02/2025;6,59;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;ETANOL;06/02/2025;4,49;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;GASOLINA;06/02/2025;6,15;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;DIESEL S10;06/02/2025;6,54;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;OURINHOS;M.N. COMERCIO DE DERIVADOS DE PETROLEO OURINHOS LTDA; 02.585.224/0001-38;GASOLINA;06/02/2025;5,97;BRANCA
SE;SP;OURINHOS;M.N. COMERCIO DE DERIVADOS DE PETROLEO OURINHOS LTDA; 02.585.224/0001-38;DIESEL S10;06/02/2025;6,19;BRANCA
SE;SP;OURINHOS;M.N. COMERCIO DE DERIVADOS DE PETROLEO OURINHOS LTDA; 02.585.224/0001-38;ETANOL;06/02/2025;3,99;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO FLOREZ LTDA; 44.177.574/0001-05;GASOLINA;06/02/2025;6,29;IPIRANGA
SE;SP;RIBEIRAO PIRES;AUTO POSTO FLOREZ LTDA; 44.177.574/0001-05;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;RIBEIRAO PIRES;AUTO POSTO SAO GERMANO DE RIBEIRAO PIRES - LTDA; 53.852.323/0001-70;GASOLINA;06/02/2025;5,79;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO SAO GERMANO DE RIBEIRAO PIRES - LTDA; 53.852.323/0001-70;DIESEL S10;06/02/2025;5,99;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO SAO GERMANO DE RIBEIRAO PIRES - LTDA; 53.852.323/0001-70;ETANOL;06/02/2025;3,89;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO RIBEIRAO PIRES LTDA; 52.429.719/0001-46;GASOLINA;06/02/2025;5,77;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO RIBEIRAO PIRES LTDA; 52.429.719/0001-46;DIESEL S10;06/02/2025;5,87;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO RIBEIRAO PIRES LTDA; 52.429.719/0001-46;ETANOL;06/02/2025;3,97;BRANCA
SE;SP;RIBEIRAO PIRES;AUTO POSTO VIADUTO DO MIRANTE LTDA; 44.179.430/0001-98;GASOLINA;06/02/2025;6,39;RAIZEN
SE;SP;RIBEIRAO PIRES;AUTO POSTO VIADUTO DO MIRANTE LTDA; 44.179.430/0001-98;DIESEL S10;06/02/2025;6,59;RAIZEN
SE;SP;RIBEIRAO PIRES;AUTO POSTO VIADUTO DO MIRANTE LTDA; 44.179.430/0001-98;ETANOL;06/02/2025;4,39;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO ALIANCA DE SAO JOAO LTDA; 05.381.258/0001-07;ETANOL;06/02/2025;3,69;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO ALIANCA DE SAO JOAO LTDA; 05.381.258/0001-07;GASOLINA;06/02/2025;5,55;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO ALIANCA DE SAO JOAO LTDA; 05.381.258/0001-07;DIESEL S10;06/02/2025;5,89;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;IRMAOS LONGUINI LTDA; 72.861.099/0003-99;GASOLINA;06/02/2025;6,24;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;IRMAOS LONGUINI LTDA; 72.861.099/0003-99;ETANOL;06/02/2025;4,29;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;COMERCIO DE PETROLEO MAREZU LTDA; 44.835.866/0001-98;GASOLINA;06/02/2025;6,39;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;COMERCIO DE PETROLEO MAREZU LTDA; 44.835.866/0001-98;DIESEL S10;06/02/2025;6,69;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;COMERCIO DE PETROLEO MAREZU LTDA; 44.835.866/0001-98;ETANOL;06/02/2025;4,59;RAIZEN
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO NOVA SAO JOAO LTDA; 03.016.967/0001-50;GASOLINA;06/02/2025;5,79;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO NOVA SAO JOAO LTDA; 03.016.967/0001-50;DIESEL S10;06/02/2025;6,19;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO NOVA SAO JOAO LTDA; 03.016.967/0001-50;ETANOL;06/02/2025;4,09;BRANCA
SE;SP;AMERICANA;AUTO POSTO VOX LTDA; 09.157.650/0001-10;GASOLINA;06/02/2025;5,69;BRANCA
SE;SP;AMERICANA;AUTO POSTO VOX LTDA; 09.157.650/0001-10;DIESEL S10;06/02/2025;5,89;BRANCA
SE;SP;AMERICANA;AUTO POSTO VOX LTDA; 09.157.650/0001-10;ETANOL;06/02/2025;3,69;BRANCA
SE;SP;AMERICANA;AUTO POSTO BOSQUE BRASIL LTDA; 09.124.193/0001-67;GASOLINA;06/02/2025;5,59;BRANCA
SE;SP;AMERICANA;AUTO POSTO BOSQUE BRASIL LTDA; 09.124.193/0001-67;DIESEL S10;06/02/2025;5,99;BRANCA
SE;SP;AMERICANA;AUTO POSTO BOSQUE BRASIL LTDA; 09.124.193/0001-67;ETANOL;06/02/2025;3,69;BRANCA
SE;SP;AMERICANA;AUTO POSTO C T AMERICANA LTDA.; 08.576.986/0001-54;GASOLINA;06/02/2025;6,19;IPIRANGA
SE;SP;AMERICANA;AUTO POSTO C T AMERICANA LTDA.; 08.576.986/0001-54;DIESEL S10;06/02/2025;6,69;IPIRANGA
SE;SP;AMERICANA;AUTO POSTO C T AMERICANA LTDA.; 08.576.986/0001-54;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;AMERICANA;AMERICAMANIA - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.308.313/0001-13;GASOLINA;06/02/2025;6,39;RAIZEN
SE;SP;AMERICANA;AMERICAMANIA - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.308.313/0001-13;DIESEL S10;06/02/2025;6,49;RAIZEN
SE;SP;AMERICANA;AMERICAMANIA - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.308.313/0001-13;ETANOL;06/02/2025;4,19;RAIZEN
SE;SP;AMERICANA;AUTO POSTO SÃO JERÔNIMO DE AMERICANA LTDA; 03.133.389/0001-31;GASOLINA;06/02/2025;6,19;BRANCA
SE;SP;AMERICANA;AUTO POSTO SÃO JERÔNIMO DE AMERICANA LTDA; 03.133.389/0001-31;ETANOL;06/02/2025;4,29;BRANCA
SE;SP;AMERICANA;AUTO POSTO E SERVICOS CENTRAL ART LIMITADA; 07.297.554/0001-41;GASOLINA;06/02/2025;6,19;VIBRA
SE;SP;AMERICANA;AUTO POSTO E SERVICOS CENTRAL ART LIMITADA; 07.297.554/0001-41;ETANOL;06/02/2025;4,19;VIBRA
SE;SP;AMERICANA;AUTO POSTO NPD LTDA; 04.209.634/0003-71;GASOLINA;06/02/2025;6,19;RAIZEN
SE;SP;AMERICANA;AUTO POSTO NPD LTDA; 04.209.634/0003-71;DIESEL S10;06/02/2025;6,29;RAIZEN
SE;SP;AMERICANA;AUTO POSTO NPD LTDA; 04.209.634/0003-71;ETANOL;06/02/2025;4,29;RAIZEN
SE;SP;AMERICANA;AUTO POSTO JARDIM DAS FLORES LTDA; 00.240.819/0001-26;GASOLINA;06/02/2025;5,97;BRANCA
SE;SP;AMERICANA;AUTO POSTO JARDIM DAS FLORES LTDA; 00.240.819/0001-26;DIESEL S10;06/02/2025;6,09;BRANCA
SE;SP;AMERICANA;AUTO POSTO JARDIM DAS FLORES LTDA; 00.240.819/0001-26;ETANOL;06/02/2025;3,97;BRANCA
SE;SP;AMERICANA;PARK AVENIDA POSTO DE SERVIÇOS LTDA; 02.647.787/0001-03;GASOLINA;06/02/2025;6,39;IPIRANGA
SE;SP;AMERICANA;PARK AVENIDA POSTO DE SERVIÇOS LTDA; 02.647.787/0001-03;DIESEL S10;06/02/2025;6,59;IPIRANGA
SE;SP;AMERICANA;PARK AVENIDA POSTO DE SERVIÇOS LTDA; 02.647.787/0001-03;ETANOL;06/02/2025;4,19;IPIRANGA
SE;SP;AMERICANA;COMERCIAL MAHEVI LTDA; 02.505.595/0001-62;GASOLINA;06/02/2025;6,19;VIBRA
SE;SP;AMERICANA;META & AMERICANA POSTO DE PETROLEO LTDA.; 01.189.724/0001-98;GASOLINA;06/02/2025;6,39;IPIRANGA
SE;SP;AMERICANA;META & AMERICANA POSTO DE PETROLEO LTDA.; 01.189.724/0001-98;DIESEL S10;06/02/2025;6,49;IPIRANGA
SE;SP;AMERICANA;META & AMERICANA POSTO DE PETROLEO LTDA.; 01.189.724/0001-98;ETANOL;06/02/2025;4,19;IPIRANGA
SE;SP;AMERICANA;POSTO DE PETROLEO N SRA DE FATIMA LTDA; 01.076.172/0001-01;GASOLINA;06/02/2025;5,99;BRANCA
SE;SP;AMERICANA;POSTO DE PETROLEO N SRA DE FATIMA LTDA; 01.076.172/0001-01;DIESEL S10;06/02/2025;6,14;BRANCA
SE;SP;AMERICANA;POSTO DE PETROLEO N SRA DE FATIMA LTDA; 01.076.172/0001-01;ETANOL;06/02/2025;4,09;BRANCA
SE;SP;GARCA;POSTO AVENIDA DE GARCA LTDA; 04.034.851/0001-06;GASOLINA;06/02/2025;5,99;VIBRA
SE;SP;GARCA;POSTO AVENIDA DE GARCA LTDA; 04.034.851/0001-06;ETANOL;06/02/2025;3,99;VIBRA
SE;SP;GARCA;AUTO POSTO MAJESTIC DE GARCA LTDA; 01.839.423/0001-62;GASOLINA;06/02/2025;5,99;BRANCA
SE;SP;GARCA;AUTO POSTO MAJESTIC DE GARCA LTDA; 01.839.423/0001-62;DIESEL S10;06/02/2025;6,29;BRANCA
SE;SP;GARCA;AUTO POSTO MAJESTIC DE GARCA LTDA; 01.839.423/0001-62;ETANOL;06/02/2025;3,99;BRANCA
SE;SP;GARCA;AUTO POSTO RANELI GARCA LTDA; 72.812.795/0001-43;GASOLINA;06/02/2025;6,54;VIBRA
SE;SP;ITAPEVA;AUTO POSTO INCOSPEL DE ITAPEVA LTDA; 09.493.187/0001-87;GASOLINA;06/02/2025;5,64;IPIRANGA
SE;SP;ITAPEVA;AUTO POSTO INCOSPEL DE ITAPEVA LTDA; 09.493.187/0001-87;DIESEL S10;06/02/2025;5,99;IPIRANGA
SE;SP;ITAPEVA;AUTO POSTO INCOSPEL DE ITAPEVA LTDA; 09.493.187/0001-87;ETANOL;06/02/2025;3,72;IPIRANGA
SE;SP;ITAPEVA;AUTO POSTO ESPLANADA DE ITAPEVA LTDA; 52.417.367/0001-09;GASOLINA;06/02/2025;6,69;RAIZEN
SE;SP;ITAPEVA;AUTO POSTO ESPLANADA DE ITAPEVA LTDA; 52.417.367/0001-09;DIESEL S10;06/02/2025;7,19;RAIZEN
SE;SP;ITAPEVA;AUTO POSTO ESPLANADA DE ITAPEVA LTDA; 52.417.367/0001-09;ETANOL;06/02/2025;4,89;RAIZEN
SE;SP;ITAPEVA;AVENIDA SERV CAR DE ITAPEVA LTDA; 52.858.214/0001-05;GASOLINA;06/02/2025;6,69;RAIZEN
SE;SP;ITAPEVA;AVENIDA SERV CAR DE ITAPEVA LTDA; 52.858.214/0001-05;ETANOL;06/02/2025;4,89;RAIZEN
SE;SP;ITAPOLIS;AUTO POSTO GUIDORZI DE ITAPOLIS LTDA; 02.918.523/0001-47;GASOLINA;06/02/2025;5,79;BRANCA
SE;SP;ITAPOLIS;AUTO POSTO GUIDORZI DE ITAPOLIS LTDA; 02.918.523/0001-47;DIESEL S10;06/02/2025;6,39;BRANCA
SE;SP;ITAPOLIS;AUTO POSTO GUIDORZI DE ITAPOLIS LTDA; 02.918.523/0001-47;ETANOL;06/02/2025;3,89;BRANCA
SE;SP;ITAPOLIS;GELSON ANTONIO MANGINELLI; 07.481.556/0001-96;GASOLINA;06/02/2025;5,95;BRANCA
SE;SP;ITAPOLIS;GELSON ANTONIO MANGINELLI; 07.481.556/0001-96;DIESEL S10;06/02/2025;6,19;BRANCA
SE;SP;ITAPOLIS;GELSON ANTONIO MANGINELLI; 07.481.556/0001-96;ETANOL;06/02/2025;3,99;BRANCA
SE;SP;ITAPOLIS;MALOSSO, VELLUDO & CIA LTDA.; 64.956.410/0001-93;GASOLINA;06/02/2025;6,19;VIBRA
SE;SP;ITAPOLIS;MALOSSO, VELLUDO & CIA LTDA.; 64.956.410/0001-93;ETANOL;06/02/2025;4,29;VIBRA
SE;SP;ITAPOLIS;MATHEUS GALLO; 49.979.446/0001-07;GASOLINA;06/02/2025;5,74;BRANCA
SE;SP;ITAPOLIS;MATHEUS GALLO; 49.979.446/0001-07;DIESEL S10;06/02/2025;6,34;BRANCA
SE;SP;ITAPOLIS;MATHEUS GALLO; 49.979.446/0001-07;ETANOL;06/02/2025;3,84;BRANCA
SE;SP;LEME;ATLANTIS AUTO POSTO DE SERVICOS LEME LTDA; 04.237.506/0001-70;GASOLINA;06/02/2025;6,39;IPIRANGA
SE;SP;LEME;ATLANTIS AUTO POSTO DE SERVICOS LEME LTDA; 04.237.506/0001-70;ETANOL;06/02/2025;4,39;IPIRANGA
SE;SP;LEME;ROZINELI & ROZINELI COMERCIO DE COMBUSTIVEL LTDA; 01.705.269/0001-36;GASOLINA;06/02/2025;6,09;VIBRA
SE;SP;LEME;ROZINELI & ROZINELI COMERCIO DE COMBUSTIVEL LTDA; 01.705.269/0001-36;DIESEL S10;06/02/2025;6,51;VIBRA
SE;SP;LEME;ROZINELI & ROZINELI COMERCIO DE COMBUSTIVEL LTDA; 01.705.269/0001-36;ETANOL;06/02/2025;4,09;VIBRA
SE;SP;LIMEIRA;CENTRO AUTOMOTIVO RIVIERA LIMEIRA LTDA; 07.719.282/0001-20;GASOLINA;06/02/2025;6,17;IPIRANGA
SE;SP;LIMEIRA;CENTRO AUTOMOTIVO RIVIERA LIMEIRA LTDA; 07.719.282/0001-20;DIESEL S10;06/02/2025;6,29;IPIRANGA
SE;SP;LIMEIRA;CENTRO AUTOMOTIVO RIVIERA LIMEIRA LTDA; 07.719.282/0001-20;ETANOL;06/02/2025;4,07;IPIRANGA
SE;SP;LIMEIRA;POSTO QUALAS LTDA; 07.689.275/0001-23;GASOLINA;06/02/2025;6,29;IPIRANGA
SE;SP;LIMEIRA;POSTO QUALAS LTDA; 07.689.275/0001-23;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO N.O. LTDA; 07.014.538/0001-02;GASOLINA;06/02/2025;6,27;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO N.O. LTDA; 07.014.538/0001-02;DIESEL S10;06/02/2025;6,59;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO N.O. LTDA; 07.014.538/0001-02;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO AEROPORTO LIMEIRA LTDA; 07.289.862/0001-25;GASOLINA;06/02/2025;6,29;RAIZEN
SE;SP;LIMEIRA;AUTO POSTO AEROPORTO LIMEIRA LTDA; 07.289.862/0001-25;DIESEL S10;06/02/2025;6,39;RAIZEN
SE;SP;LIMEIRA;AUTO POSTO AEROPORTO LIMEIRA LTDA; 07.289.862/0001-25;ETANOL;06/02/2025;4,29;RAIZEN
SE;SP;LIMEIRA;AUTO POSTO ALINGHI LTDA; 02.800.690/0001-99;GASOLINA;06/02/2025;6,29;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO ALINGHI LTDA; 02.800.690/0001-99;DIESEL S10;06/02/2025;6,39;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO ALINGHI LTDA; 02.800.690/0001-99;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO KLASS LTDA; 05.111.611/0001-20;GASOLINA;06/02/2025;6,19;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO KLASS LTDA; 05.111.611/0001-20;DIESEL S10;06/02/2025;6,39;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO KLASS LTDA; 05.111.611/0001-20;ETANOL;06/02/2025;4,19;IPIRANGA
SE;SP;LIMEIRA;REDE DE POSTOS NOVO HORIZONTE LTDA; 03.081.226/0001-52;GASOLINA;06/02/2025;6,19;BRANCA
SE;SP;LIMEIRA;REDE DE POSTOS NOVO HORIZONTE LTDA; 03.081.226/0001-52;ETANOL;06/02/2025;4,29;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MARITA LTDA; 04.994.575/0001-28;GASOLINA;06/02/2025;6,27;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO MARITA LTDA; 04.994.575/0001-28;DIESEL S10;06/02/2025;6,39;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO MARITA LTDA; 04.994.575/0001-28;ETANOL;06/02/2025;4,27;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO MB LTDA; 02.882.483/0001-20;GASOLINA;06/02/2025;5,99;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MB LTDA; 02.882.483/0001-20;DIESEL S10;06/02/2025;6,19;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MB LTDA; 02.882.483/0001-20;ETANOL;06/02/2025;3,99;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MIRANTE-LIMEIRA LTDA; 01.090.792/0001-03;GASOLINA;06/02/2025;5,97;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MIRANTE-LIMEIRA LTDA; 01.090.792/0001-03;DIESEL S10;06/02/2025;5,97;BRANCA
SE;SP;LIMEIRA;AUTO POSTO MIRANTE-LIMEIRA LTDA; 01.090.792/0001-03;ETANOL;06/02/2025;3,97;BRANCA
SE;SP;LIMEIRA;AUTO POSTO COLINAS DE SAO JOAO LTDA; 00.146.450/0001-97;GASOLINA;06/02/2025;6,27;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO COLINAS DE SAO JOAO LTDA; 00.146.450/0001-97;DIESEL S10;06/02/2025;6,39;IPIRANGA
SE;SP;LIMEIRA;AUTO POSTO COLINAS DE SAO JOAO LTDA; 00.146.450/0001-97;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;SAO CARLOS;SD H S RANKS REVENDA DE DERIVADOS DE PETRÓLEO LTDA.; 07.695.439/0001-25;GASOLINA;06/02/2025;6,19;BRANCA
SE;SP;SAO CARLOS;SD H S RANKS REVENDA DE DERIVADOS DE PETRÓLEO LTDA.; 07.695.439/0001-25;ETANOL;06/02/2025;3,89;BRANCA
SE;SP;AVARE;FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA; 09.585.478/0001-03;GASOLINA;06/02/2025;5,99;BRANCA
SE;SP;AVARE;FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA; 09.585.478/0001-03;DIESEL S10;06/02/2025;6,19;BRANCA
SE;SP;AVARE;FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA; 09.585.478/0001-03;ETANOL;06/02/2025;3,99;BRANCA
SE;SP;AMERICANA;POSTO DE SERVICOS MIAMI LTDA; 09.356.259/0001-44;GASOLINA;06/02/2025;6,19;IPIRANGA
SE;SP;AMERICANA;POSTO DE SERVICOS MIAMI LTDA; 09.356.259/0001-44;ETANOL;06/02/2025;4,29;IPIRANGA
SE;SP;ITAPOLIS;COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS; 45.236.791/0088-42;GASOLINA;06/02/2025;5,99;IPIRANGA
SE;SP;ITAPOLIS;COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS; 45.236.791/0088-42;DIESEL S10;06/02/2025;6,49;IPIRANGA
SE;SP;ITAPOLIS;COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS; 45.236.791/0088-42;ETANOL;06/02/2025;4,09;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO NOVA ODESSA LTDA.; 10.251.501/0001-02;GASOLINA;06/02/2025;5,79;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO NOVA ODESSA LTDA.; 10.251.501/0001-02;ETANOL;06/02/2025;4,09;BRANCA
SE;SP;LIMEIRA;AUTO POSTO CONFIANTE DE LIMEIRA LTDA; 10.520.957/0001-12;GASOLINA;06/02/2025;6,09;RAIZEN
SE;SP;LIMEIRA;AUTO POSTO CONFIANTE DE LIMEIRA LTDA; 10.520.957/0001-12;DIESEL S10;06/02/2025;6,29;RAIZEN
SE;SP;LIMEIRA;AUTO POSTO CONFIANTE DE LIMEIRA LTDA; 10.520.957/0001-12;ETANOL;06/02/2025;4,19;RAIZEN
SE;SP;JALES;POSTO RODO BEM LTDA; 11.452.016/0001-51;GASOLINA;06/02/2025;6,26;VIBRA
SE;SP;JALES;POSTO RODO BEM LTDA; 11.452.016/0001-51;ETANOL;06/02/2025;4,16;VIBRA
SE;SP;JAU;TREZE DE MAIO - COMERCIO DE COMBUSTÍVEIS LTDA.; 12.207.790/0001-60;GASOLINA;06/02/2025;6,27;VIBRA
SE;SP;JAU;TREZE DE MAIO - COMERCIO DE COMBUSTÍVEIS LTDA.; 12.207.790/0001-60;ETANOL;06/02/2025;4,17;VIBRA
SE;SP;MAUA;POSTO DE SERVICOS CAMPO VERDE LTDA; 12.774.199/0001-94;GASOLINA;06/02/2025;6,19;VIBRA
SE;SP;MAUA;POSTO DE SERVICOS CAMPO VERDE LTDA; 12.774.199/0001-94;DIESEL S10;06/02/2025;6,39;VIBRA
SE;SP;MAUA;POSTO DE SERVICOS CAMPO VERDE LTDA; 12.774.199/0001-94;ETANOL;06/02/2025;4,09;VIBRA
SE;SP;MAUA;AUTO POSTO NOVO OURO NEGRO LTDA; 12.030.552/0001-21;GASOLINA;06/02/2025;5,67;BRANCA
SE;SP;MAUA;AUTO POSTO NOVO OURO NEGRO LTDA; 12.030.552/0001-21;DIESEL S10;06/02/2025;5,95;BRANCA
SE;SP;MAUA;AUTO POSTO NOVO OURO NEGRO LTDA; 12.030.552/0001-21;ETANOL;06/02/2025;3,85;BRANCA
SE;SP;MAUA;AUTO POSTO G4 LTDA; 11.718.917/0001-42;DIESEL S10;06/02/2025;6,49;VIBRA
SE;SP;MAUA;AUTO POSTO G4 LTDA; 11.718.917/0001-42;ETANOL;06/02/2025;4,29;VIBRA
SE;SP;MAUA;AUTO POSTO G4 LTDA; 11.718.917/0001-42;GASOLINA;06/02/2025;6,29;VIBRA
SE;SP;JALES;AUTO POSTO UNIVERSITARIO JALES - EPP; 12.883.423/0001-86;GASOLINA;06/02/2025;6,25;BRANCA
SE;SP;JALES;AUTO POSTO UNIVERSITARIO JALES - EPP; 12.883.423/0001-86;DIESEL S10;06/02/2025;6,25;BRANCA
SE;SP;JALES;AUTO POSTO UNIVERSITARIO JALES - EPP; 12.883.423/0001-86;ETANOL;06/02/2025;4,15;BRANCA
SE;SP;JALES;AUTO POSTO MALONI LTDA; 11.690.729/0002-34;GASOLINA;06/02/2025;6,27;BRANCA
SE;SP;JALES;AUTO POSTO MALONI LTDA; 11.690.729/0002-34;DIESEL S10;06/02/2025;6,27;BRANCA
SE;SP;JALES;AUTO POSTO MALONI LTDA; 11.690.729/0002-34;ETANOL;06/02/2025;4,17;BRANCA
SE;SP;CARAPICUIBA;POSTO AUTOMOTIVO SANTA TEREZINHA LTDA; 12.324.339/0001-22;GASOLINA;06/02/2025;5,99;RAIZEN
