Municipio;Mes;Produto;Preco_Distribuicao
PINDAMONHANGABA;2025-11;GASOLINA;5,2244
PINDAMONHANGABA;2025-12;GASOLINA;5,2589
PINDAMONHANGABA;2025-01;DIESEL S10;5,4212
PINDAMONHANGABA;2025-02;DIESEL S10;5,6632
PINDAMONHANGABA;2025-03;DIESEL S10;5,6156
PINDAMONHANGABA;2025-04;DIESEL S10;5,3366
PINDAMONHANGABA;2025-05;DIESEL S10;5,1538
PINDAMONHANGABA;2025-06;DIESEL S10;5,1485
PINDAMONHANGABA;2025-07;DIESEL S10;5,2393
PINDAMONHANGABA;2025-08;DIESEL S10;5,3171
PINDAMONHANGABA;2025-09;DIESEL S10;5,2642
PINDAMONHANGABA;2025-10;DIESEL S10;5,2828
PINDAMONHANGABA;2025-11;DIESEL S10;5,3173
PINDAMONHANGABA;2025-12;DIESEL S10;5,305
PIRACICABA;2025-01;ETANOL;3,4356
PIRACICABA;2025-02;ETANOL;3,5413
PIRACICABA;2025-03;ETANOL;3,5138
PIRACICABA;2025-04;ETANOL;3,4031
PIRACICABA;2025-05;ETANOL;3,3772
PIRACICABA;2025-06;ETANOL;3,2739
PIRACICABA;2025-07;ETANOL;3,2697
PIRACICABA;2025-08;ETANOL;3,3767
PIRACICABA;2025-09;ETANOL;3,4914
PIRACICABA;2025-10;ETANOL;3,462
PIRACICABA;2025-11;ETANOL;3,5552
PIRACICABA;2025-12;ETANOL;3,6753
PIRACICABA;2025-01;GASOLINA;5,2852
PIRACICABA;2025-02;GASOLINA;5,3876
PIRACICABA;2025-03;GASOLINA;5,3601
PIRACICABA;2025-04;GASOLINA;5,3218
PIRACICABA;2025-05;GASOLINA;5,2866
PIRACICABA;2025-06;GASOLINA;5,2425
PIRACICABA;2025-07;GASOLINA;5,2478
PIRACICABA;2025-08;GASOLINA;5,2489
PIRACICABA;2025-09;GASOLINA;5,235
PIRACICABA;2025-10;GASOLINA;5,2511
PIRACICABA;2025-11;GASOLINA;5,2366
PIRACICABA;2025-12;GASOLINA;5,2653
PIRACICABA;2025-01;DIESEL S10;5,4972
PIRACICABA;2025-02;DIESEL S10;5,7151
PIRACICABA;2025-03;DIESEL S10;5,638
PIRACICABA;2025-04;DIESEL S10;5,3857
PIRACICABA;2025-05;DIESEL S10;5,1715
PIRACICABA;2025-06;DIESEL S10;5,2266
PIRACICABA;2025-07;DIESEL S10;5,302
PIRACICABA;2025-08;DIESEL S10;5,3899
PIRACICABA;2025-09;DIESEL S10;5,3311
PIRACICABA;2025-10;DIESEL S10;5,3544
PIRACICABA;2025-11;DIESEL S10;5,3885
PIRACICABA;2025-12;DIESEL S10;5,36
PIRASSUNUNGA;2025-01;ETANOL;3,3994
PIRASSUNUNGA;2025-02;ETANOL;3,4806
PIRASSUNUNGA;2025-03;ETANOL;3,4639
PIRASSUNUNGA;2025-04;ETANOL;3,3452
PIRASSUNUNGA;2025-05;ETANOL;3,373
PIRASSUNUNGA;2025-06;ETANOL;3,2212
PIRASSUNUNGA;2025-07;ETANOL;3,2165
PIRASSUNUNGA;2025-08;ETANOL;3,3305
PIRASSUNUNGA;2025-09;ETANOL;3,4417
PIRASSUNUNGA;2025-10;ETANOL;3,4159
PIRASSUNUNGA;2025-11;ETANOL;3,5017
PIRASSUNUNGA;2025-12;ETANOL;3,6525
PIRASSUNUNGA;2025-01;GASOLINA;5,2487
PIRASSUNUNGA;2025-02;GASOLINA;5,3973
PIRASSUNUNGA;2025-03;GASOLINA;5,3368
PIRASSUNUNGA;2025-04;GASOLINA;5,2784
PIRASSUNUNGA;2025-05;GASOLINA;5,276
PIRASSUNUNGA;2025-06;GASOLINA;5,2094
PIRASSUNUNGA;2025-07;GASOLINA;5,2146
PIRASSUNUNGA;2025-08;GASOLINA;5,2059
PIRASSUNUNGA;2025-09;GASOLINA;5,1835
PIRASSUNUNGA;2025-10;GASOLINA;5,204
PIRASSUNUNGA;2025-11;GASOLINA;5,18
PIRASSUNUNGA;2025-12;GASOLINA;5,195
PIRASSUNUNGA;2025-01;DIESEL S10;5,4205
PIRASSUNUNGA;2025-02;DIESEL S10;5,6205
PIRASSUNUNGA;2025-03;DIESEL S10;5,4644
PIRASSUNUNGA;2025-04;DIESEL S10;5,2732
PIRASSUNUNGA;2025-05;DIESEL S10;5,1112
PIRASSUNUNGA;2025-06;DIESEL S10;5,1316
PIRASSUNUNGA;2025-07;DIESEL S10;5,2528
PIRASSUNUNGA;2025-08;DIESEL S10;5,3378
PIRASSUNUNGA;2025-09;DIESEL S10;5,2417
PIRASSUNUNGA;2025-10;DIESEL S10;5,2646
PIRASSUNUNGA;2025-11;DIESEL S10;5,3109
PIRASSUNUNGA;2025-12;DIESEL S10;5,2627
POA;2025-01;ETANOL;3,5077
POA;2025-02;ETANOL;3,6007
POA;2025-03;ETANOL;3,501
POA;2025-04;ETANOL;3,3737
POA;2025-05;ETANOL;3,3593
POA;2025-06;ETANOL;3,2359
POA;2025-07;ETANOL;3,2451
POA;2025-08;ETANOL;3,2963
POA;2025-09;ETANOL;3,4696
POA;2025-10;ETANOL;3,4641
POA;2025-11;ETANOL;3,5376
POA;2025-12;ETANOL;3,6644
POA;2025-01;GASOLINA;5,1994
POA;2025-02;GASOLINA;5,3158
POA;2025-03;GASOLINA;5,2905
POA;2025-04;GASOLINA;5,2705
POA;2025-05;GASOLINA;5,2558
POA;2025-06;GASOLINA;5,168
POA;2025-07;GASOLINA;5,155
POA;2025-08;GASOLINA;5,1686
POA;2025-09;GASOLINA;5,2048
POA;2025-10;GASOLINA;5,1881
POA;2025-11;GASOLINA;5,159
POA;2025-12;GASOLINA;5,1831
POA;2025-01;DIESEL S10;5,4037
POA;2025-02;DIESEL S10;5,6334
POA;2025-03;DIESEL S10;5,5907
POA;2025-04;DIESEL S10;5,3604
POA;2025-05;DIESEL S10;5,109
POA;2025-06;DIESEL S10;5,1445
POA;2025-07;DIESEL S10;5,255
POA;2025-08;DIESEL S10;5,3331
POA;2025-09;DIESEL S10;5,2719
POA;2025-10;DIESEL S10;5,2854
POA;2025-11;DIESEL S10;5,322
POA;2025-12;DIESEL S10;5,3581
PORTO FERREIRA;2025-01;ETANOL;3,4406
PORTO FERREIRA;2025-02;ETANOL;3,5171
PORTO FERREIRA;2025-03;ETANOL;3,4594
PORTO FERREIRA;2025-04;ETANOL;3,3702
PORTO FERREIRA;2025-05;ETANOL;3,3588
PORTO FERREIRA;2025-06;ETANOL;3,2087
PORTO FERREIRA;2025-07;ETANOL;3,1895
PORTO FERREIRA;2025-08;ETANOL;3,3417
PORTO FERREIRA;2025-09;ETANOL;3,451
PORTO FERREIRA;2025-10;ETANOL;3,4108
PORTO FERREIRA;2025-11;ETANOL;3,5193
PORTO FERREIRA;2025-12;ETANOL;3,6212
PORTO FERREIRA;2025-01;GASOLINA;5,2735
PORTO FERREIRA;2025-02;GASOLINA;5,3662
PORTO FERREIRA;2025-03;GASOLINA;5,3671
PORTO FERREIRA;2025-04;GASOLINA;5,3584
PORTO FERREIRA;2025-05;GASOLINA;5,353
PORTO FERREIRA;2025-06;GASOLINA;5,2618
PORTO FERREIRA;2025-07;GASOLINA;5,2333
PORTO FERREIRA;2025-08;GASOLINA;5,2218
PORTO FERREIRA;2025-09;GASOLINA;5,22
PORTO FERREIRA;2025-10;GASOLINA;5,2262
PORTO FERREIRA;2025-11;GASOLINA;5,2025
PORTO FERREIRA;2025-12;GASOLINA;5,2343
PORTO FERREIRA;2025-01;DIESEL S10;5,4938
PORTO FERREIRA;2025-02;DIESEL S10;5,7316
PORTO FERREIRA;2025-03;DIESEL S10;5,6489
PORTO FERREIRA;2025-04;DIESEL S10;5,4083
PORTO FERREIRA;2025-05;DIESEL S10;5,1925
PORTO FERREIRA;2025-06;DIESEL S10;5,2015
PORTO FERREIRA;2025-07;DIESEL S10;5,2928
PORTO FERREIRA;2025-08;DIESEL S10;5,3753
PORTO FERREIRA;2025-09;DIESEL S10;5,3427
PORTO FERREIRA;2025-10;DIESEL S10;5,3448
PORTO FERREIRA;2025-11;DIESEL S10;5,3816
PORTO FERREIRA;2025-12;DIESEL S10;5,3553
PRAIA GRANDE;2025-01;ETANOL;3,4831
PRAIA GRANDE;2025-02;ETANOL;3,5806
PRAIA GRANDE;2025-03;ETANOL;3,5706
PRAIA GRANDE;2025-04;ETANOL;3,423
PRAIA GRANDE;2025-05;ETANOL;3,4
PRAIA GRANDE;2025-06;ETANOL;3,316
PRAIA GRANDE;2025-07;ETANOL;3,2906
PRAIA GRANDE;2025-08;ETANOL;3,3857
PRAIA GRANDE;2025-09;ETANOL;3,5161
PRAIA GRANDE;2025-10;ETANOL;3,4974
PRAIA GRANDE;2025-11;ETANOL;3,5855
PRAIA GRANDE;2025-12;ETANOL;3,725
PRAIA GRANDE;2025-01;GASOLINA;5,2945
PRAIA GRANDE;2025-02;GASOLINA;5,3895
PRAIA GRANDE;2025-03;GASOLINA;5,3522
PRAIA GRANDE;2025-04;GASOLINA;5,3598
PRAIA GRANDE;2025-05;GASOLINA;5,3266
PRAIA GRANDE;2025-06;GASOLINA;5,2996
PRAIA GRANDE;2025-07;GASOLINA;5,2504
PRAIA GRANDE;2025-08;GASOLINA;5,2499
PRAIA GRANDE;2025-09;GASOLINA;5,321
PRAIA GRANDE;2025-10;GASOLINA;5,2595
PRAIA GRANDE;2025-11;GASOLINA;5,2325
PRAIA GRANDE;2025-12;GASOLINA;5,2596
PRAIA GRANDE;2025-01;DIESEL S10;5,5536
PRAIA GRANDE;2025-02;DIESEL S10;5,7669
PRAIA GRANDE;2025-03;DIESEL S10;5,6817
PRAIA GRANDE;2025-04;DIESEL S10;5,3839
PRAIA GRANDE;2025-05;DIESEL S10;5,0848
PRAIA GRANDE;2025-06;DIESEL S10;5,2148
PRAIA GRANDE;2025-07;DIESEL S10;5,3636
PRAIA GRANDE;2025-08;DIESEL S10;5,431
PRAIA GRANDE;2025-09;DIESEL S10;5,3757
PRAIA GRANDE;2025-10;DIESEL S10;5,3897
PRAIA GRANDE;2025-11;DIESEL S10;5,4191
PRAIA GRANDE;2025-12;DIESEL S10;5,42
PRESIDENTE PRUDENTE;2025-01;ETANOL;3,3434
PRESIDENTE PRUDENTE;2025-02;ETANOL;3,467
PRESIDENTE PRUDENTE;2025-03;ETANOL;3,4576
PRESIDENTE PRUDENTE;2025-04;ETANOL;3,3685
PRESIDENTE PRUDENTE;2025-05;ETANOL;3,3616
PRESIDENTE PRUDENTE;2025-06;ETANOL;3,233
PRESIDENTE PRUDENTE;2025-07;ETANOL;3,1991
PRESIDENTE PRUDENTE;2025-08;ETANOL;3,3258
PRESIDENTE PRUDENTE;2025-09;ETANOL;3,4418
PRESIDENTE PRUDENTE;2025-10;ETANOL;3,3948
PRESIDENTE PRUDENTE;2025-11;ETANOL;3,476
PRESIDENTE PRUDENTE;2025-12;ETANOL;3,6097
PRESIDENTE PRUDENTE;2025-01;GASOLINA;5,4248
PRESIDENTE PRUDENTE;2025-02;GASOLINA;5,4964
PRESIDENTE PRUDENTE;2025-03;GASOLINA;5,4744
PRESIDENTE PRUDENTE;2025-04;GASOLINA;5,4341
PRESIDENTE PRUDENTE;2025-05;GASOLINA;5,3688
PRESIDENTE PRUDENTE;2025-06;GASOLINA;5,3045
PRESIDENTE PRUDENTE;2025-07;GASOLINA;5,3186
PRESIDENTE PRUDENTE;2025-08;GASOLINA;5,3221
PRESIDENTE PRUDENTE;2025-09;GASOLINA;5,3082
PRESIDENTE PRUDENTE;2025-10;GASOLINA;5,3177
PRESIDENTE PRUDENTE;2025-11;GASOLINA;5,3338
PRESIDENTE PRUDENTE;2025-12;GASOLINA;5,3507
PRESIDENTE PRUDENTE;2025-01;DIESEL S10;5,548
PRESIDENTE PRUDENTE;2025-02;DIESEL S10;5,7556
PRESIDENTE PRUDENTE;2025-03;DIESEL S10;5,7126
PRESIDENTE PRUDENTE;2025-04;DIESEL S10;5,4565
PRESIDENTE PRUDENTE;2025-05;DIESEL S10;5,2393
PRESIDENTE PRUDENTE;2025-06;DIESEL S10;5,2085
PRESIDENTE PRUDENTE;2025-07;DIESEL S10;5,2964
PRESIDENTE PRUDENTE;2025-08;DIESEL S10;5,4211
PRESIDENTE PRUDENTE;2025-09;DIESEL S10;5,3535
PRESIDENTE PRUDENTE;2025-10;DIESEL S10;5,3913
PRESIDENTE PRUDENTE;2025-11;DIESEL S10;5,4198
PRESIDENTE PRUDENTE;2025-12;DIESEL S10;5,4223
PRESIDENTE VENCESLAU;2025-01;ETANOL;3,4053
PRESIDENTE VENCESLAU;2025-02;ETANOL;3,4907
PRESIDENTE VENCESLAU;2025-03;ETANOL;3,4337
PRESIDENTE VENCESLAU;2025-04;ETANOL;3,3623
PRESIDENTE VENCESLAU;2025-05;ETANOL;3,3587
PRESIDENTE VENCESLAU;2025-06;ETANOL;3,198
PRESIDENTE VENCESLAU;2025-07;ETANOL;3,2113
PRESIDENTE VENCESLAU;2025-08;ETANOL;3,3338
PRESIDENTE VENCESLAU;2025-09;ETANOL;3,4585
PRESIDENTE VENCESLAU;2025-10;ETANOL;3,3965
PRESIDENTE VENCESLAU;2025-11;ETANOL;3,506
PRESIDENTE VENCESLAU;2025-12;ETANOL;3,6386
PRESIDENTE VENCESLAU;2025-01;GASOLINA;5,4369
PRESIDENTE VENCESLAU;2025-02;GASOLINA;5,464
PRESIDENTE VENCESLAU;2025-03;GASOLINA;5,4391
PRESIDENTE VENCESLAU;2025-04;GASOLINA;5,3827
PRESIDENTE VENCESLAU;2025-05;GASOLINA;5,3189
PRESIDENTE VENCESLAU;2025-06;GASOLINA;5,2808
PRESIDENTE VENCESLAU;2025-07;GASOLINA;5,3179
PRESIDENTE VENCESLAU;2025-08;GASOLINA;5,3199
PRESIDENTE VENCESLAU;2025-09;GASOLINA;5,2763
PRESIDENTE VENCESLAU;2025-10;GASOLINA;5,2939
PRESIDENTE VENCESLAU;2025-11;GASOLINA;5,3121
PRESIDENTE VENCESLAU;2025-12;GASOLINA;5,3463
PRESIDENTE VENCESLAU;2025-01;DIESEL S10;5,5314
PRESIDENTE VENCESLAU;2025-02;DIESEL S10;5,7897
PRESIDENTE VENCESLAU;2025-03;DIESEL S10;5,7501
PRESIDENTE VENCESLAU;2025-04;DIESEL S10;5,5571
PRESIDENTE VENCESLAU;2025-05;DIESEL S10;5,3579
PRESIDENTE VENCESLAU;2025-06;DIESEL S10;5,3012
PRESIDENTE VENCESLAU;2025-07;DIESEL S10;5,3788
PRESIDENTE VENCESLAU;2025-08;DIESEL S10;5,4511
PRESIDENTE VENCESLAU;2025-09;DIESEL S10;5,4705
PRESIDENTE VENCESLAU;2025-10;DIESEL S10;5,3896
PRESIDENTE VENCESLAU;2025-11;DIESEL S10;5,4068
PRESIDENTE VENCESLAU;2025-12;DIESEL S10;5,4428
RIBEIRAO PIRES;2025-01;ETANOL;3,5233
RIBEIRAO PIRES;2025-02;ETANOL;3,6418
RIBEIRAO PIRES;2025-03;ETANOL;3,5704
RIBEIRAO PIRES;2025-04;ETANOL;3,4733
RIBEIRAO PIRES;2025-05;ETANOL;3,4538
RIBEIRAO PIRES;2025-06;ETANOL;3,3303
RIBEIRAO PIRES;2025-07;ETANOL;3,3151
RIBEIRAO PIRES;2025-08;ETANOL;3,3853
RIBEIRAO PIRES;2025-09;ETANOL;3,5432
RIBEIRAO PIRES;2025-10;ETANOL;3,5163
RIBEIRAO PIRES;2025-11;ETANOL;3,5968
RIBEIRAO PIRES;2025-12;ETANOL;3,7189
RIBEIRAO PIRES;2025-01;GASOLINA;5,3299
RIBEIRAO PIRES;2025-02;GASOLINA;5,4387
RIBEIRAO PIRES;2025-03;GASOLINA;5,4083
RIBEIRAO PIRES;2025-04;GASOLINA;5,3849
RIBEIRAO PIRES;2025-05;GASOLINA;5,3739
RIBEIRAO PIRES;2025-06;GASOLINA;5,2837
RIBEIRAO PIRES;2025-07;GASOLINA;5,2739
RIBEIRAO PIRES;2025-08;GASOLINA;5,2711
RIBEIRAO PIRES;2025-09;GASOLINA;5,2696
RIBEIRAO PIRES;2025-10;GASOLINA;5,2752
RIBEIRAO PIRES;2025-11;GASOLINA;5,2464
RIBEIRAO PIRES;2025-12;GASOLINA;5,2976
RIBEIRAO PIRES;2025-01;DIESEL S10;5,5611
RIBEIRAO PIRES;2025-02;DIESEL S10;5,7652
RIBEIRAO PIRES;2025-03;DIESEL S10;5,7093
RIBEIRAO PIRES;2025-04;DIESEL S10;5,4992
RIBEIRAO PIRES;2025-05;DIESEL S10;5,2865
RIBEIRAO PIRES;2025-06;DIESEL S10;5,2916
RIBEIRAO PIRES;2025-07;DIESEL S10;5,3065
RIBEIRAO PIRES;2025-08;DIESEL S10;5,4256
RIBEIRAO PIRES;2025-09;DIESEL S10;5,3859
RIBEIRAO PIRES;2025-10;DIESEL S10;5,4026
RIBEIRAO PIRES;2025-11;DIESEL S10;5,433
RIBEIRAO PIRES;2025-12;DIESEL S10;5,4307
RIBEIRAO PRETO;2025-01;ETANOL;3,4499
RIBEIRAO PRETO;2025-02;ETANOL;3,5278
RIBEIRAO PRETO;2025-03;ETANOL;3,4819
RIBEIRAO PRETO;2025-04;ETANOL;3,3842
RIBEIRAO PRETO;2025-05;ETANOL;3,3282
RIBEIRAO PRETO;2025-06;ETANOL;3,2046
RIBEIRAO PRETO;2025-07;ETANOL;3,2041
RIBEIRAO PRETO;2025-08;ETANOL;3,3099
RIBEIRAO PRETO;2025-09;ETANOL;3,4412
RIBEIRAO PRETO;2025-10;ETANOL;3,4106
RIBEIRAO PRETO;2025-11;ETANOL;3,4977
RIBEIRAO PRETO;2025-12;ETANOL;3,6484
RIBEIRAO PRETO;2025-01;GASOLINA;5,3049
RIBEIRAO PRETO;2025-02;GASOLINA;5,4506
RIBEIRAO PRETO;2025-03;GASOLINA;5,4137
RIBEIRAO PRETO;2025-04;GASOLINA;5,3835
RIBEIRAO PRETO;2025-05;GASOLINA;5,3275
RIBEIRAO PRETO;2025-06;GASOLINA;5,2921
RIBEIRAO PRETO;2025-07;GASOLINA;5,2665
RIBEIRAO PRETO;2025-08;GASOLINA;5,2495
RIBEIRAO PRETO;2025-09;GASOLINA;5,2318
RIBEIRAO PRETO;2025-10;GASOLINA;5,2625
RIBEIRAO PRETO;2025-11;GASOLINA;5,2405
RIBEIRAO PRETO;2025-12;GASOLINA;5,2884
RIBEIRAO PRETO;2025-01;DIESEL S10;5,5025
RIBEIRAO PRETO;2025-02;DIESEL S10;5,7447
RIBEIRAO PRETO;2025-03;DIESEL S10;5,6762
RIBEIRAO PRETO;2025-04;DIESEL S10;5,3715
RIBEIRAO PRETO;2025-05;DIESEL S10;5,1402
RIBEIRAO PRETO;2025-06;DIESEL S10;5,1482
RIBEIRAO PRETO;2025-07;DIESEL S10;5,2615
RIBEIRAO PRETO;2025-08;DIESEL S10;5,3636
RIBEIRAO PRETO;2025-09;DIESEL S10;5,3006
RIBEIRAO PRETO;2025-10;DIESEL S10;5,3402
RIBEIRAO PRETO;2025-11;DIESEL S10;5,3858
RIBEIRAO PRETO;2025-12;DIESEL S10;5,3556
SALTO;2025-01;ETANOL;3,4621
SALTO;2025-02;ETANOL;3,588
SALTO;2025-03;ETANOL;3,5524
SALTO;2025-04;ETANOL;3,4321
SALTO;2025-05;ETANOL;3,4212
SALTO;2025-06;ETANOL;3,2942
SALTO;2025-07;ETANOL;3,2835
SALTO;2025-08;ETANOL;3,389
SALTO;2025-09;ETANOL;3,5093
SALTO;2025-10;ETANOL;3,4537
SALTO;2025-11;ETANOL;3,5561
SALTO;2025-12;ETANOL;3,6743
SALTO;2025-01;GASOLINA;5,309
SALTO;2025-02;GASOLINA;5,4475
SALTO;2025-03;GASOLINA;5,4118
SALTO;2025-04;GASOLINA;5,3599
SALTO;2025-05;GASOLINA;5,3622
SALTO;2025-06;GASOLINA;5,2739
SALTO;2025-07;GASOLINA;5,2836
SALTO;2025-08;GASOLINA;5,2719
SALTO;2025-09;GASOLINA;5,2499
SALTO;2025-10;GASOLINA;5,2344
SALTO;2025-11;GASOLINA;5,2382
SALTO;2025-12;GASOLINA;5,2787
SALTO;2025-01;DIESEL S10;5,5671
